what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1388373611207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388373613407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388373617303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373620068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373650295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373654454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373657664
error,log,,,"Error logged from Debug UI: ",1388373690163
error,log,,,"Error logged from Debug UI: ",1388373690164
error,log,,,"Error logged from Debug UI: ",1388373690168
error,log,,,"Error logged from Debug UI: ",1388373690169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373707148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373713420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373716118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373718758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388373720889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373722619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373895343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388373912112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388373935782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388373962419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388373981849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388373986722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374281781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388374334010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374340219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374342836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388374374325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388374381035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374384176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374422078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374427823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374638124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388374669649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374671309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374690381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388374765873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388374770973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388374811207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388374817079
error,log,,,"IStructuredDocumentRegion management failed.",1388374853138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374872506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388374873512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388374874683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388374906050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388374911860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388374938723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388374946379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388374991842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388375000704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375022635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388375043366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375055689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375082993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375090603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375117890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375122880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375124049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375148589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375155754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375157370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375162226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375163879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375164771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375184276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375198502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375227875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375602259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388375612304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388375613391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376212457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388376274820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388376276553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388376356027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388376357769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388376471877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388376473101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388376483925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388376485648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388376501918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388376504053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376518028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376533092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376544599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376558635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376574419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376650525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376658476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376666145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376673220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376677828
error,log,,,"IStructuredDocumentRegion management failed.",1388376878730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388376916726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376919649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376946094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376947764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388376975074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388377006667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377012866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377017678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377023346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377033577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377039131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377103465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377123807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377124790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377140659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388377150125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377154902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388377162546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377164632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377165042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377165814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377172230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377189479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377192617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377199495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377218460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377219806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377237525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388377250300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377252371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377252719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377269631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377270909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377279968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377302471
error,log,,,"IStructuredDocumentRegion management failed.",1388377307106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388377311854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377314720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377315675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377317697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377341389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1388377343315
error,log,,,"IStructuredDocumentRegion management failed.",1388377354119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377366396
error,log,,,"IStructuredDocumentRegion management failed.",1388377374102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377378577
error,log,,,"IStructuredDocumentRegion management failed.",1388377380902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377381918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377388034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377408574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388377423062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377424261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377442910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377456449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1388377457296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377458848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1388377460324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388377462112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377463588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377490284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377549815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377553810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388377634823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388377643436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388377646575
